Season,Week,Date,Tm_Name,Tm_Pts,Home,Opp_Name,Opp_Pts,Spread,Total
2015,4,2015-10-04,RAM,24,0,CRD,22,7.0,44.0
2015,5,2015-10-11,RAM,10,0,GNB,24,9.0,45.5
2015,7,2015-10-25,RAM,24,1,CLE,6,-6.5,41.5
2015,8,2015-11-01,RAM,27,1,SFO,6,-7.5,39.5
2015,9,2015-11-08,RAM,18,0,MIN,21,1.0,40.0
2015,10,2015-11-15,RAM,13,1,CHI,37,-6.5,42.5
2015,11,2015-11-22,RAM,13,0,RAV,16,2.5,42.0
2015,12,2015-11-29,RAM,7,0,CIN,31,8.5,42.0
2015,13,2015-12-06,RAM,3,1,CRD,27,4.5,43.0
2015,14,2015-12-13,RAM,21,1,DET,14,3.5,41.0
2015,15,2015-12-17,RAM,31,1,TAM,23,-2.5,41.0
2015,16,2015-12-27,RAM,23,0,SEA,17,12.0,40.0
2015,17,2016-01-03,RAM,16,0,SFO,19,-3.5,37.5
2015,1,2015-09-13,RAV,13,0,DEN,19,4.5,48.0
2015,2,2015-09-20,RAV,33,0,RAI,37,-6.0,43.0
2015,3,2015-09-27,RAV,24,1,CIN,28,-2.5,44.5
2015,4,2015-10-01,RAV,23,0,PIT,20,-2.5,43.5
2015,5,2015-10-11,RAV,30,1,CLE,33,-6.0,42.5
2015,6,2015-10-18,RAV,20,0,SFO,25,-2.0,43.5
2015,7,2015-10-26,RAV,18,0,CRD,26,8.0,49.0
2015,8,2015-11-01,RAV,29,1,SDG,26,-3.5,51.0
2015,10,2015-11-15,RAV,20,1,JAX,22,-5.0,47.5
2015,11,2015-11-22,RAV,16,1,RAM,13,-2.5,42.0
2015,12,2015-11-30,RAV,33,0,CLE,27,3.5,41.5
2015,13,2015-12-06,RAV,13,0,MIA,15,3.5,42.5
2015,14,2015-12-13,RAV,6,1,SEA,35,11.0,41.0
2015,15,2015-12-20,RAV,14,1,KAN,34,6.5,41.0
2015,16,2015-12-27,RAV,20,1,PIT,17,10.0,47.0
2015,17,2016-01-03,RAV,16,0,CIN,24,9.5,41.5
2015,1,2015-09-13,SDG,33,1,DET,28,-2.5,45.5
2015,2,2015-09-20,SDG,19,0,CIN,24,3.0,47.0
2015,3,2015-09-27,SDG,14,0,MIN,31,1.0,44.5
2015,4,2015-10-04,SDG,30,1,CLE,27,-7.0,44.5
2015,5,2015-10-12,SDG,20,1,PIT,24,-3.5,46.0
2015,6,2015-10-18,SDG,20,0,GNB,27,10.5,51.0
2015,7,2015-10-25,SDG,29,1,RAI,37,-3.5,47.0
2015,8,2015-11-01,SDG,26,0,RAV,29,3.5,51.0
2015,9,2015-11-09,SDG,19,1,CHI,22,-4.5,49.5
2015,11,2015-11-22,SDG,3,1,KAN,33,3.0,45.0
2015,12,2015-11-29,SDG,31,0,JAX,25,4.5,46.5
2015,13,2015-12-06,SDG,3,1,DEN,17,3.5,43.5
2015,14,2015-12-13,SDG,3,0,KAN,10,10.5,44.0
2015,15,2015-12-20,SDG,30,1,MIA,14,-1.5,46.0
2015,16,2015-12-24,SDG,20,0,RAI,23,6.0,46.5
2015,17,2016-01-03,SDG,20,0,DEN,27,10.0,41.5
2015,1,2015-09-13,SEA,31,0,RAM,34,-4.0,40.5
2015,2,2015-09-20,SEA,17,0,GNB,27,3.0,49.0
2015,3,2015-09-27,SEA,26,1,CHI,0,-14.5,43.5
2015,4,2015-10-05,SEA,13,1,DET,10,-9.5,43.0
2015,5,2015-10-11,SEA,24,0,CIN,27,3.0,43.5
2015,6,2015-10-18,SEA,23,1,CAR,27,-7.0,40.5
2015,7,2015-10-22,SEA,20,0,SFO,3,-6.5,42.0
2015,8,2015-11-01,SEA,13,0,DAL,12,-4.5,41.0
2015,10,2015-11-15,SEA,32,1,CRD,39,-3.0,44.5
2015,11,2015-11-22,SEA,29,1,SFO,13,-13.5,40.0
2015,12,2015-11-29,SEA,39,1,PIT,30,-3.5,45.5
2015,13,2015-12-06,SEA,38,0,MIN,7,-1.5,42.0
2015,14,2015-12-13,SEA,35,0,RAV,6,-11.0,41.0
2015,15,2015-12-20,SEA,30,1,CLE,13,-14.0,43.0
2015,16,2015-12-27,SEA,17,1,RAM,23,-12.0,40.0
2015,17,2016-01-03,SEA,36,0,CRD,6,6.5,47.0
2015,1,2015-09-14,SFO,20,1,MIN,3,1.5,41.5
2015,2,2015-09-20,SFO,18,0,PIT,43,6.5,45.5
2015,3,2015-09-27,SFO,7,0,CRD,47,6.5,45.0
2015,4,2015-10-04,SFO,3,1,GNB,17,7.5,48.0
2015,5,2015-10-11,SFO,27,0,NYG,30,6.5,43.0
2015,6,2015-10-18,SFO,25,1,RAV,20,2.0,43.5
2015,7,2015-10-22,SFO,3,1,SEA,20,6.5,42.0
2015,8,2015-11-01,SFO,6,0,RAM,27,7.5,39.5
2015,9,2015-11-08,SFO,17,1,ATL,16,7.5,44.0
2015,11,2015-11-22,SFO,13,0,SEA,29,13.5,40.0
2015,12,2015-11-29,SFO,13,1,CRD,19,9.5,45.0
2015,13,2015-12-06,SFO,26,0,CHI,20,6.5,43.5
2015,14,2015-12-13,SFO,10,0,CLE,24,1.5,41.5
2015,15,2015-12-20,SFO,14,1,CIN,24,5.5,40.5
2015,16,2015-12-27,SFO,17,0,DET,32,9.5,42.0
2015,17,2016-01-03,SFO,19,1,RAM,16,3.5,37.5
2015,1,2015-09-13,TAM,14,1,OTI,42,-3.0,41.0
2015,2,2015-09-20,TAM,26,0,NOR,19,10.0,47.5
2015,3,2015-09-27,TAM,9,0,HTX,19,6.5,40.5
2015,4,2015-10-04,TAM,23,1,CAR,37,3.0,40.0
2015,5,2015-10-11,TAM,38,1,JAX,31,-2.5,41.5
2015,7,2015-10-25,TAM,30,0,WAS,31,3.0,42.5
2015,8,2015-11-01,TAM,23,0,ATL,20,7.0,48.5
2015,9,2015-11-08,TAM,18,1,NYG,32,1.0,49.5
2015,10,2015-11-15,TAM,10,1,DAL,6,-1.0,43.0
2015,11,2015-11-22,TAM,45,0,PHI,17,6.0,44.5
2015,12,2015-11-29,TAM,12,0,CLT,25,3.0,46.0
2015,13,2015-12-06,TAM,23,1,ATL,19,-1.0,46.0
2015,14,2015-12-13,TAM,17,1,NOR,24,-4.5,50.5
2015,15,2015-12-17,TAM,23,0,RAM,31,2.5,41.0
2015,16,2015-12-27,TAM,21,1,CHI,26,-3.0,45.0
2015,17,2016-01-03,TAM,10,0,CAR,38,10.0,46.0
2015,1,2015-09-13,WAS,10,1,MIA,17,3.0,43.5
2015,2,2015-09-20,WAS,24,1,RAM,10,3.0,41.0
2015,3,2015-09-24,WAS,21,0,NYG,32,3.5,44.0
2015,4,2015-10-04,WAS,23,1,PHI,20,3.0,44.0
2015,5,2015-10-11,WAS,19,0,ATL,25,7.0,48.0
2015,6,2015-10-18,WAS,20,0,NYJ,34,7.0,40.5
2015,7,2015-10-25,WAS,31,1,TAM,30,-3.0,42.5
2015,9,2015-11-08,WAS,10,0,NWE,27,14.0,52.0
2015,10,2015-11-15,WAS,47,1,NOR,14,1.0,50.0
2015,11,2015-11-22,WAS,16,0,CAR,44,7.0,44.5
2015,12,2015-11-29,WAS,20,1,NYG,14,2.5,47.0
2015,13,2015-12-07,WAS,16,1,DAL,19,-3.5,42.0
2015,14,2015-12-13,WAS,24,0,CHI,21,3.5,43.0
2015,15,2015-12-20,WAS,35,1,BUF,25,2.5,44.0
2015,16,2015-12-26,WAS,38,0,PHI,24,3.0,48.0
2015,17,2016-01-03,WAS,34,0,DAL,23,3.5,39.5
2016,1,2016-09-11,ATL,24,1,TAM,31,-2.5,46.5
2016,2,2016-09-18,ATL,35,0,RAI,28,4.0,47.5
2016,3,2016-09-26,ATL,45,0,NOR,32,2.5,54.0
2016,4,2016-10-02,ATL,48,1,CAR,33,2.5,48.5
2016,5,2016-10-09,ATL,23,0,DEN,16,3.5,44.5
2016,6,2016-10-16,ATL,24,0,SEA,26,7.0,45.5
2016,7,2016-10-23,ATL,30,1,SDG,33,-4.5,52.5
2016,8,2016-10-30,ATL,33,1,GNB,32,-3.0,51.0
2016,9,2016-11-03,ATL,43,0,TAM,28,-4.5,49.0
2016,10,2016-11-13,ATL,15,0,PHI,24,2.0,48.5
2016,12,2016-11-27,ATL,38,1,CRD,19,-4.0,49.0
2016,13,2016-12-04,ATL,28,1,KAN,29,-5.0,50.0
2016,14,2016-12-11,ATL,42,0,RAM,14,-4.5,44.0
2016,15,2016-12-18,ATL,41,1,SFO,13,-13.5,51.5
2016,16,2016-12-24,ATL,33,0,CAR,16,-3.0,49.0
2016,17,2017-01-01,ATL,38,1,NOR,32,-7.5,58.5
2016,1,2016-09-11,BUF,7,0,RAV,13,3.0,44.5
2016,2,2016-09-15,BUF,31,1,NYJ,37,-1.0,40.5
2016,3,2016-09-25,BUF,33,1,CRD,18,5.0,48.0
2016,4,2016-10-02,BUF,16,0,NWE,0,3.5,41.0
2016,5,2016-10-09,BUF,30,0,RAM,19,-2.5,41.5
2016,6,2016-10-16,BUF,45,1,SFO,16,-7.5,44.0
2016,7,2016-10-23,BUF,25,0,MIA,28,-2.5,46.0
2016,8,2016-10-30,BUF,25,1,NWE,41,5.5,48.0
2016,9,2016-11-07,BUF,25,0,SEA,31,5.5,43.5
2016,11,2016-11-20,BUF,16,0,CIN,12,2.5,48.0
2016,12,2016-11-27,BUF,28,1,JAX,21,-8.5,43.5
2016,13,2016-12-04,BUF,24,0,RAI,38,3.0,48.5
2016,14,2016-12-11,BUF,20,1,PIT,27,1.0,45.5
2016,15,2016-12-18,BUF,33,1,CLE,13,-10.5,43.0
2016,16,2016-12-24,BUF,31,1,MIA,34,-4.5,44.5
2016,17,2017-01-01,BUF,10,0,NYJ,30,-3.5,43.0
2016,1,2016-09-08,CAR,20,0,DEN,21,-3.0,40.5
2016,2,2016-09-18,CAR,46,1,SFO,27,-12.0,44.5
2016,3,2016-09-25,CAR,10,1,MIN,22,-6.0,43.0
2016,4,2016-10-02,CAR,33,0,ATL,48,-2.5,48.5
2016,5,2016-10-10,CAR,14,1,TAM,17,-6.0,46.5
2016,6,2016-10-16,CAR,38,0,NOR,41,-2.5,53.5
2016,8,2016-10-30,CAR,30,1,CRD,20,-2.5,45.5
2016,9,2016-11-06,CAR,13,0,RAM,10,-3.0,44.5
2016,10,2016-11-13,CAR,17,1,KAN,20,-3.0,44.0
2016,11,2016-11-17,CAR,23,1,NOR,20,-3.5,52.5
2016,12,2016-11-27,CAR,32,0,RAI,35,3.5,48.5
2016,13,2016-12-04,CAR,7,0,SEA,40,8.0,43.5
2016,14,2016-12-11,CAR,28,1,SDG,16,-1.0,48.5
2016,15,2016-12-19,CAR,26,0,WAS,15,7.0,50.5
2016,16,2016-12-24,CAR,16,1,ATL,33,3.0,49.0
2016,17,2017-01-01,CAR,16,0,TAM,17,3.0,44.5
2016,1,2016-09-11,CHI,14,0,HTX,23,5.5,43.0
2016,2,2016-09-19,CHI,14,1,PHI,29,-3.0,42.5
2016,3,2016-09-25,CHI,17,0,DAL,31,6.5,44.5
2016,4,2016-10-02,CHI,17,1,DET,14,3.0,48.0
2016,5,2016-10-09,CHI,23,0,CLT,29,4.0,47.5
2016,6,2016-10-16,CHI,16,1,JAX,17,-2.5,46.0
2016,7,2016-10-20,CHI,10,0,GNB,26,7.5,46.5
2016,8,2016-10-31,CHI,20,1,MIN,10,4.5,39.5
2016,10,2016-11-13,CHI,10,0,TAM,36,-2.5,45.0
2016,11,2016-11-20,CHI,16,0,NYG,22,7.0,41.5
2016,12,2016-11-27,CHI,21,1,OTI,27,6.5,41.5
2016,13,2016-12-04,CHI,26,1,SFO,6,0.0,44.0
2016,14,2016-12-11,CHI,17,0,DET,20,7.5,42.0
2016,15,2016-12-18,CHI,27,1,GNB,30,4.5,40.0
2016,16,2016-12-24,CHI,21,1,WAS,41,3.0,49.0
2016,17,2017-01-01,CHI,10,0,MIN,38,6.0,44.0
2016,1,2016-09-11,CIN,23,0,NYJ,22,1.0,42.0
2016,2,2016-09-18,CIN,16,0,PIT,24,3.0,48.0
2016,3,2016-09-25,CIN,17,1,DEN,29,-3.5,42.0
2016,4,2016-09-29,CIN,22,1,MIA,7,-7.5,46.0
2016,5,2016-10-09,CIN,14,0,DAL,28,-2.5,46.0
2016,6,2016-10-16,CIN,17,0,NWE,35,7.5,48.0
2016,7,2016-10-23,CIN,31,1,CLE,17,-11.0,46.5
2016,8,2016-10-30,CIN,27,1,WAS,27,-3.0,49.0
2016,10,2016-11-14,CIN,20,0,NYG,21,-1.0,49.5
2016,11,2016-11-20,CIN,12,1,BUF,16,-2.5,48.0
2016,12,2016-11-27,CIN,14,0,RAV,19,3.5,41.5
2016,13,2016-12-04,CIN,32,1,PHI,14,-2.0,42.0
2016,14,2016-12-11,CIN,23,0,CLE,10,-4.5,42.0
2016,15,2016-12-18,CIN,20,1,PIT,24,3.0,45.5
2016,16,2016-12-24,CIN,10,0,HTX,12,3.0,41.5
2016,17,2017-01-01,CIN,27,1,RAV,10,2.5,40.5
2016,1,2016-09-11,CLE,10,0,PHI,29,4.0,41.5
2016,2,2016-09-18,CLE,20,1,RAV,25,4.0,42.0
2016,3,2016-09-25,CLE,24,0,MIA,30,10.0,42.0
2016,4,2016-10-02,CLE,20,0,WAS,31,7.5,48.0
2016,5,2016-10-09,CLE,13,1,NWE,33,10.0,47.5
2016,6,2016-10-16,CLE,26,0,OTI,28,7.5,44.5
2016,7,2016-10-23,CLE,17,0,CIN,31,11.0,46.5
2016,8,2016-10-30,CLE,28,1,NYJ,31,2.5,45.5
2016,9,2016-11-06,CLE,10,1,DAL,35,7.0,49.0
2016,10,2016-11-10,CLE,7,0,RAV,28,7.5,44.0
2016,11,2016-11-20,CLE,9,1,PIT,24,8.0,45.5
2016,12,2016-11-27,CLE,13,1,NYG,27,6.5,46.5
2016,14,2016-12-11,CLE,10,1,CIN,23,4.5,42.0
2016,15,2016-12-18,CLE,13,0,BUF,33,10.5,43.0
2016,16,2016-12-24,CLE,20,1,SDG,17,4.5,45.0
2016,17,2017-01-01,CLE,24,0,PIT,27,3.0,41.5
2016,1,2016-09-11,CLT,35,1,DET,39,-2.5,51.0
2016,2,2016-09-18,CLT,20,0,DEN,34,6.0,47.0
2016,3,2016-09-25,CLT,26,1,SDG,22,-1.5,51.5
2016,4,2016-10-02,CLT,27,0,JAX,30,-1.0,48.0
2016,5,2016-10-09,CLT,29,1,CHI,23,-4.0,47.5
2016,6,2016-10-16,CLT,23,0,HTX,26,3.0,47.5
2016,7,2016-10-23,CLT,34,0,OTI,26,4.0,48.0
2016,8,2016-10-30,CLT,14,1,KAN,30,3.0,50.5
2016,9,2016-11-06,CLT,31,0,GNB,26,7.5,52.0
2016,11,2016-11-20,CLT,24,1,OTI,17,-3.0,53.5
2016,12,2016-11-24,CLT,7,1,PIT,28,8.0,50.0
2016,13,2016-12-05,CLT,41,0,NYJ,10,1.0,48.5
2016,14,2016-12-11,CLT,17,1,HTX,22,-6.5,47.5
2016,15,2016-12-18,CLT,34,0,MIN,6,5.0,44.5
2016,16,2016-12-24,CLT,25,0,RAI,33,3.5,52.0
2016,17,2017-01-01,CLT,24,1,JAX,20,-5.5,48.5
2016,1,2016-09-11,CRD,21,1,NWE,23,-9.0,44.5
2016,2,2016-09-18,CRD,40,1,TAM,7,-7.5,49.5
2016,3,2016-09-25,CRD,18,0,BUF,33,-5.0,48.0
2016,4,2016-10-02,CRD,13,1,RAM,17,-10.0,43.5
2016,5,2016-10-06,CRD,33,0,SFO,21,-3.5,42.5
2016,6,2016-10-17,CRD,28,1,NYJ,3,-7.0,45.5
2016,7,2016-10-23,CRD,6,1,SEA,6,-2.5,43.0
2016,8,2016-10-30,CRD,20,0,CAR,30,2.5,45.5
2016,10,2016-11-13,CRD,23,1,SFO,20,-13.5,46.5
2016,11,2016-11-20,CRD,24,0,MIN,30,2.0,39.5
2016,12,2016-11-27,CRD,19,0,ATL,38,4.0,49.0
2016,13,2016-12-04,CRD,31,1,WAS,23,-2.5,48.5
2016,14,2016-12-11,CRD,23,0,MIA,26,-2.0,44.0
2016,15,2016-12-18,CRD,41,1,NOR,48,-3.0,48.5
2016,16,2016-12-24,CRD,34,0,SEA,31,9.0,43.5
2016,17,2017-01-01,CRD,44,0,RAM,6,-7.0,39.0
2016,1,2016-09-11,DAL,19,1,NYG,20,-1.0,47.5
2016,2,2016-09-18,DAL,27,0,WAS,23,3.5,47.0
2016,3,2016-09-25,DAL,31,1,CHI,17,-6.5,44.5
2016,4,2016-10-02,DAL,24,0,SFO,17,-1.0,44.5
2016,5,2016-10-09,DAL,28,1,CIN,14,2.5,46.0
2016,6,2016-10-16,DAL,30,0,GNB,16,5.0,47.0
2016,8,2016-10-30,DAL,29,1,PHI,23,-5.0,44.0
2016,9,2016-11-06,DAL,35,0,CLE,10,-7.0,49.0
2016,10,2016-11-13,DAL,35,0,PIT,30,3.0,50.5
2016,11,2016-11-20,DAL,27,1,RAV,17,-7.0,44.5
2016,12,2016-11-24,DAL,31,1,WAS,26,-5.5,53.0
2016,13,2016-12-01,DAL,17,0,MIN,15,-3.0,43.5
2016,14,2016-12-11,DAL,7,0,NYG,10,-3.5,47.0
2016,15,2016-12-18,DAL,26,1,TAM,20,-7.0,47.5
2016,16,2016-12-26,DAL,42,1,DET,21,-6.5,46.5
2016,17,2017-01-01,DAL,13,0,PHI,27,6.5,44.0
2016,1,2016-09-08,DEN,21,1,CAR,20,3.0,40.5
2016,2,2016-09-18,DEN,34,1,CLT,20,-6.0,47.0
2016,3,2016-09-25,DEN,29,0,CIN,17,3.5,42.0
2016,4,2016-10-02,DEN,27,0,TAM,7,-3.5,43.0
2016,5,2016-10-09,DEN,16,1,ATL,23,-3.5,44.5
2016,6,2016-10-13,DEN,13,0,SDG,21,-3.0,44.0
2016,7,2016-10-24,DEN,27,1,HTX,9,-8.5,40.0
2016,8,2016-10-30,DEN,27,1,SDG,19,-3.5,43.0
2016,9,2016-11-06,DEN,20,0,RAI,30,1.0,44.5
2016,10,2016-11-13,DEN,25,0,NOR,23,3.0,50.0
2016,12,2016-11-27,DEN,27,1,KAN,30,-3.5,40.0
2016,13,2016-12-04,DEN,20,0,JAX,10,-3.5,38.5
2016,14,2016-12-11,DEN,10,0,OTI,13,2.0,44.0
2016,15,2016-12-18,DEN,3,1,NWE,16,3.0,43.0
2016,16,2016-12-25,DEN,10,0,KAN,33,3.5,38.0
2016,17,2017-01-01,DEN,24,1,RAI,6,-1.0,40.0
2016,1,2016-09-11,DET,39,0,CLT,35,2.5,51.0
2016,2,2016-09-18,DET,15,1,OTI,16,-6.0,48.0
2016,3,2016-09-25,DET,27,0,GNB,34,6.0,47.5
2016,4,2016-10-02,DET,14,0,CHI,17,-3.0,48.0
2016,5,2016-10-09,DET,24,1,PHI,23,3.5,46.0
2016,6,2016-10-16,DET,31,1,RAM,28,-2.5,44.0
2016,7,2016-10-23,DET,20,1,WAS,17,1.0,50.0
2016,8,2016-10-30,DET,13,0,HTX,20,1.0,46.5
2016,9,2016-11-06,DET,22,0,MIN,16,4.5,42.5
2016,11,2016-11-20,DET,26,1,JAX,19,-5.5,47.0
2016,12,2016-11-24,DET,16,1,MIN,13,-1.5,42.0
2016,13,2016-12-04,DET,28,0,NOR,13,6.5,53.0
2016,14,2016-12-11,DET,20,1,CHI,17,-7.5,42.0
2016,15,2016-12-18,DET,6,0,NYG,17,4.0,42.5
2016,16,2016-12-26,DET,21,0,DAL,42,6.5,46.5
2016,17,2017-01-01,DET,24,1,GNB,31,3.5,50.0
2016,1,2016-09-11,GNB,27,0,JAX,23,-3.5,47.0
2016,2,2016-09-18,GNB,14,0,MIN,17,-1.5,43.0
2016,3,2016-09-25,GNB,34,1,DET,27,-6.0,47.5
2016,5,2016-10-09,GNB,23,1,NYG,16,-7.0,49.0
2016,6,2016-10-16,GNB,16,1,DAL,30,-5.0,47.0
2016,7,2016-10-20,GNB,26,1,CHI,10,-7.5,46.5
2016,8,2016-10-30,GNB,32,0,ATL,33,3.0,51.0
2016,9,2016-11-06,GNB,26,1,CLT,31,-7.5,52.0
2016,10,2016-11-13,GNB,25,0,OTI,47,-3.0,48.5
2016,11,2016-11-20,GNB,24,0,WAS,42,3.0,48.0
2016,12,2016-11-28,GNB,27,0,PHI,13,4.0,47.0
2016,13,2016-12-04,GNB,21,1,HTX,13,-6.5,44.5
2016,14,2016-12-11,GNB,38,1,SEA,10,3.0,47.0
2016,15,2016-12-18,GNB,30,0,CHI,27,-4.5,40.0
2016,16,2016-12-24,GNB,38,1,MIN,25,-6.0,44.5
2016,17,2017-01-01,GNB,31,0,DET,24,-3.5,50.0
2016,1,2016-09-11,HTX,23,1,CHI,14,-5.5,43.0
2016,2,2016-09-18,HTX,19,1,KAN,12,1.0,41.5
2016,3,2016-09-22,HTX,0,0,NWE,27,0.0,38.5
2016,4,2016-10-02,HTX,27,1,OTI,20,-4.0,40.0
2016,5,2016-10-09,HTX,13,0,MIN,31,6.0,39.0
2016,6,2016-10-16,HTX,26,1,CLT,23,-3.0,47.5
2016,7,2016-10-24,HTX,9,0,DEN,27,8.5,40.0
2016,8,2016-10-30,HTX,20,1,DET,13,-1.0,46.5
2016,10,2016-11-13,HTX,24,0,JAX,21,3.0,42.0
2016,11,2016-11-21,HTX,20,0,RAI,27,6.5,45.5
2016,12,2016-11-27,HTX,13,1,SDG,21,2.5,45.5
2016,13,2016-12-04,HTX,13,0,GNB,21,6.5,44.5
2016,14,2016-12-11,HTX,22,0,CLT,17,6.5,47.5
2016,15,2016-12-18,HTX,21,1,JAX,20,-3.5,39.5
2016,16,2016-12-24,HTX,12,1,CIN,10,-3.0,41.5
2016,17,2017-01-01,HTX,17,0,OTI,24,3.0,41.5
2016,1,2016-09-11,JAX,23,1,GNB,27,3.5,47.0
2016,2,2016-09-18,JAX,14,0,SDG,38,3.0,47.5
2016,3,2016-09-25,JAX,17,1,RAV,19,2.5,45.0
2016,4,2016-10-02,JAX,30,1,CLT,27,1.0,48.0
2016,6,2016-10-16,JAX,17,0,CHI,16,2.5,46.0
2016,7,2016-10-23,JAX,16,1,RAI,33,-2.0,47.5
2016,8,2016-10-27,JAX,22,0,OTI,36,3.0,43.5
2016,9,2016-11-06,JAX,14,0,KAN,19,7.0,42.5
2016,10,2016-11-13,JAX,21,1,HTX,24,-3.0,42.0
2016,11,2016-11-20,JAX,19,0,DET,26,5.5,47.0
2016,12,2016-11-27,JAX,21,0,BUF,28,8.5,43.5
2016,13,2016-12-04,JAX,10,1,DEN,20,3.5,38.5
2016,14,2016-12-11,JAX,16,1,MIN,25,3.0,38.0
2016,15,2016-12-18,JAX,20,0,HTX,21,3.5,39.5
2016,16,2016-12-24,JAX,38,1,OTI,17,4.0,44.0
2016,17,2017-01-01,JAX,20,0,CLT,24,5.5,48.5
2016,1,2016-09-11,KAN,33,1,SDG,27,-6.5,45.5
2016,2,2016-09-18,KAN,12,0,HTX,19,-1.0,41.5
2016,3,2016-09-25,KAN,24,1,NYJ,3,-3.0,44.5
2016,4,2016-10-02,KAN,14,0,PIT,43,3.0,48.0
2016,6,2016-10-16,KAN,26,0,RAI,10,-1.0,46.5
2016,7,2016-10-23,KAN,27,1,NOR,21,-7.0,51.5
2016,8,2016-10-30,KAN,30,0,CLT,14,-3.0,50.5
2016,9,2016-11-06,KAN,19,1,JAX,14,-7.0,42.5
2016,10,2016-11-13,KAN,20,0,CAR,17,3.0,44.0
2016,11,2016-11-20,KAN,17,1,TAM,19,-7.0,45.0
2016,12,2016-11-27,KAN,30,0,DEN,27,3.5,40.0
2016,13,2016-12-04,KAN,29,0,ATL,28,5.0,50.0
2016,14,2016-12-08,KAN,21,1,RAI,13,-3.5,46.0
2016,15,2016-12-18,KAN,17,1,OTI,19,-6.0,43.0
2016,16,2016-12-25,KAN,33,1,DEN,10,-3.5,38.0
2016,17,2017-01-01,KAN,37,0,SDG,27,-5.5,45.0
2016,1,2016-09-11,MIA,10,0,SEA,12,10.5,43.5
2016,2,2016-09-18,MIA,24,0,NWE,31,5.5,42.0
2016,3,2016-09-25,MIA,30,1,CLE,24,-10.0,42.0
2016,4,2016-09-29,MIA,7,0,CIN,22,7.5,46.0
2016,5,2016-10-09,MIA,17,1,OTI,30,-2.5,44.5
2016,6,2016-10-16,MIA,30,1,PIT,15,7.5,49.5
2016,7,2016-10-23,MIA,28,1,BUF,25,2.5,46.0
2016,9,2016-11-06,MIA,27,1,NYJ,23,-3.5,45.0
2016,10,2016-11-13,MIA,31,0,SDG,24,4.0,48.5
2016,11,2016-11-20,MIA,14,0,RAM,10,1.0,39.0
2016,12,2016-11-27,MIA,31,1,SFO,24,-7.5,44.5
2016,13,2016-12-04,MIA,6,0,RAV,38,3.5,41.5
2016,14,2016-12-11,MIA,26,1,CRD,23,2.0,44.0
2016,15,2016-12-17,MIA,34,0,NYJ,13,-2.5,40.0
2016,16,2016-12-24,MIA,34,0,BUF,31,4.5,44.5
2016,17,2017-01-01,MIA,14,1,NWE,35,7.5,47.0
2016,1,2016-09-11,MIN,25,0,OTI,16,-2.5,40.0
2016,2,2016-09-18,MIN,17,1,GNB,14,1.5,43.0
2016,3,2016-09-25,MIN,22,0,CAR,10,6.0,43.0
2016,4,2016-10-03,MIN,24,1,NYG,10,-3.5,42.5
2016,5,2016-10-09,MIN,31,1,HTX,13,-6.0,39.0
2016,7,2016-10-23,MIN,10,0,PHI,21,-3.0,39.0
2016,8,2016-10-31,MIN,10,0,CHI,20,-4.5,39.5
2016,9,2016-11-06,MIN,16,1,DET,22,-4.5,42.5
2016,10,2016-11-13,MIN,20,0,WAS,26,2.5,42.0
2016,11,2016-11-20,MIN,30,1,CRD,24,-2.0,39.5
2016,12,2016-11-24,MIN,13,0,DET,16,1.5,42.0
2016,13,2016-12-01,MIN,15,1,DAL,17,3.0,43.5
2016,14,2016-12-11,MIN,25,0,JAX,16,-3.0,38.0
2016,15,2016-12-18,MIN,6,1,CLT,34,-5.0,44.5
2016,16,2016-12-24,MIN,25,0,GNB,38,6.0,44.5
2016,17,2017-01-01,MIN,38,1,CHI,10,-6.0,44.0
2016,1,2016-09-11,NOR,34,1,RAI,35,-2.5,50.0
2016,2,2016-09-18,NOR,13,0,NYG,16,3.5,54.0
2016,3,2016-09-26,NOR,32,1,ATL,45,-2.5,54.0
2016,4,2016-10-02,NOR,35,0,SDG,34,3.5,54.0
2016,6,2016-10-16,NOR,41,1,CAR,38,2.5,53.5
2016,7,2016-10-23,NOR,21,0,KAN,27,7.0,51.5
2016,8,2016-10-30,NOR,25,1,SEA,20,1.0,50.0
2016,9,2016-11-06,NOR,41,0,SFO,23,-5.0,53.0
2016,10,2016-11-13,NOR,23,1,DEN,25,-3.0,50.0
2016,11,2016-11-17,NOR,20,0,CAR,23,3.5,52.5
2016,12,2016-11-27,NOR,49,1,RAM,21,-8.0,45.0
2016,13,2016-12-04,NOR,13,1,DET,28,-6.5,53.0
2016,14,2016-12-11,NOR,11,0,TAM,16,2.0,52.0
2016,15,2016-12-18,NOR,48,0,CRD,41,3.0,48.5
2016,16,2016-12-24,NOR,31,1,TAM,24,-3.0,53.0
2016,17,2017-01-01,NOR,32,0,ATL,38,7.5,58.5
2016,1,2016-09-11,NWE,23,0,CRD,21,9.0,44.5
2016,2,2016-09-18,NWE,31,1,MIA,24,-5.5,42.0
2016,3,2016-09-22,NWE,27,1,HTX,0,0.0,38.5
2016,4,2016-10-02,NWE,0,1,BUF,16,-3.5,41.0
2016,5,2016-10-09,NWE,33,0,CLE,13,-10.0,47.5
2016,6,2016-10-16,NWE,35,1,CIN,17,-7.5,48.0
2016,7,2016-10-23,NWE,27,0,PIT,16,-7.5,49.0
2016,8,2016-10-30,NWE,41,0,BUF,25,-5.5,48.0
